book,seeing_ref,seeing_terms,seeing_lemmas,taking_ref,taking_terms,taking_lemmas,verse_distance,tier,has_desire,desire_in_span,nasa_lift_eyes_idiom,category
Isaiah,Isaiah 40:26,ra'ah רָאָה [וּ/רְאוּ֙],7200,Isaiah 40:24,nasa נָשָׂא [תִּשָּׂאֵֽ/ם],5375,2,2,False,,False,
Isaiah,Isaiah 40:26,ra'ah רָאָה [וּ/רְאוּ֙],7200,Isaiah 40:26,nasa נָשָׂא [שְׂאוּ],5375,0,1,False,,True,
Isaiah,Isaiah 41:20,ra'ah רָאָה [יִרְא֣וּ],7200,Isaiah 41:16,nasa נָשָׂא [תִּשָּׂאֵ֔/ם],5375,4,3,False,,False,
Isaiah,Isaiah 41:28,ra'ah רָאָה [וְ/אֵ֨רֶא֙],7200,Isaiah 42:2,nasa נָשָׂא [יִשָּׂ֑א],5375,3,3,False,,False,
Isaiah,Isaiah 44:9,ra'ah רָאָה [יִרְא֛וּ],7200,Isaiah 44:14,laqach לָקַח [וַ/יִּקַּ֤ח],3947,5,3,True,chamad חָמַד (Isaiah 44:9),False,
Isaiah,Isaiah 44:16,ra'ah רָאָה [רָאִ֥יתִי],7200,Isaiah 44:14,laqach לָקַח [וַ/יִּקַּ֤ח],3947,2,2,False,,False,
Isaiah,Isaiah 44:18,ra'ah רָאָה [מֵֽ/רְאוֹת֙],7200,Isaiah 44:14,laqach לָקַח [וַ/יִּקַּ֤ח],3947,4,3,False,,False,
Isaiah,Isaiah 44:16,ra'ah רָאָה [רָאִ֥יתִי],7200,Isaiah 44:15,laqach לָקַח [וַ/יִּקַּ֤ח],3947,1,2,False,,False,
Isaiah,Isaiah 44:18,ra'ah רָאָה [מֵֽ/רְאוֹת֙],7200,Isaiah 44:15,laqach לָקַח [וַ/יִּקַּ֤ח],3947,3,3,False,,False,
Isaiah,Isaiah 47:3,ra'ah רָאָה [תֵּרָאֶ֖ה],7200,Isaiah 47:2,laqach לָקַח [קְחִ֥י],3947,1,2,False,,False,
Isaiah,Isaiah 47:3,ra'ah רָאָה [תֵּרָאֶ֖ה],7200,Isaiah 47:3,laqach לָקַח [אֶקָּ֔ח],3947,0,1,False,,False,
Isaiah,Isaiah 49:18,ra'ah רָאָה [וּ/רְאִ֔י],7200,Isaiah 49:18,nasa נָשָׂא [שְׂאִֽי],5375,0,1,False,,True,
Isaiah,Isaiah 49:18,ra'ah רָאָה [וּ/רְאִ֔י],7200,Isaiah 49:22,nasa נָשָׂא [אֶשָּׂ֤א]; nasa נָשָׂא [תִּנָּשֶֽׂאנָה],"5375,5375",4,3,False,,False,
Isaiah,Isaiah 51:1,nabat נָבַט [הַבִּ֨יטוּ֙],5027,Isaiah 51:6,nasa נָשָׂא [שְׂאוּ֩],5375,5,3,False,,True,
Isaiah,Isaiah 51:2,nabat נָבַט [הַבִּ֨יטוּ֙],5027,Isaiah 51:6,nasa נָשָׂא [שְׂאוּ֩],5375,4,3,False,,True,
Isaiah,Isaiah 51:6,nabat נָבַט [וְֽ/הַבִּ֧יטוּ],5027,Isaiah 51:6,nasa נָשָׂא [שְׂאוּ֩],5375,0,1,False,,True,
Isaiah,Isaiah 52:8,tsaphah צָפָה [צֹפַ֛יִ/ךְ]; ra'ah רָאָה [יִרְא֔וּ],"6822,7200",Isaiah 52:5,laqach לָקַח [לֻקַּ֥ח],3947,3,3,False,,False,
Isaiah,Isaiah 52:10,ra'ah רָאָה [וְ/רָאוּ֙],7200,Isaiah 52:5,laqach לָקַח [לֻקַּ֥ח],3947,5,3,False,,False,
Isaiah,Isaiah 52:8,tsaphah צָפָה [צֹפַ֛יִ/ךְ]; ra'ah רָאָה [יִרְא֔וּ],"6822,7200",Isaiah 52:8,nasa נָשָׂא [נָ֥שְׂאוּ],5375,0,1,False,,True,
Isaiah,Isaiah 52:10,ra'ah רָאָה [וְ/רָאוּ֙],7200,Isaiah 52:8,nasa נָשָׂא [נָ֥שְׂאוּ],5375,2,2,False,,True,
Isaiah,Isaiah 52:8,tsaphah צָפָה [צֹפַ֛יִ/ךְ]; ra'ah רָאָה [יִרְא֔וּ],"6822,7200",Isaiah 52:11,nasa נָשָׂא [נֹשְׂאֵ֖י],5375,3,3,False,,False,
Isaiah,Isaiah 52:8,tsaphah צָפָה [צֹפַ֛יִ/ךְ]; ra'ah רָאָה [יִרְא֔וּ],"6822,7200",Isaiah 52:13,nasa נָשָׂא [וְ/נִשָּׂ֛א],5375,5,3,False,,False,
Isaiah,Isaiah 52:10,ra'ah רָאָה [וְ/רָאוּ֙],7200,Isaiah 52:11,nasa נָשָׂא [נֹשְׂאֵ֖י],5375,1,2,False,,False,
Isaiah,Isaiah 52:10,ra'ah רָאָה [וְ/רָאוּ֙],7200,Isaiah 52:13,nasa נָשָׂא [וְ/נִשָּׂ֛א],5375,3,3,False,,False,
Isaiah,Isaiah 52:15,ra'ah רָאָה [רָא֔וּ],7200,Isaiah 52:11,nasa נָשָׂא [נֹשְׂאֵ֖י],5375,4,3,False,,False,
Isaiah,Isaiah 52:15,ra'ah רָאָה [רָא֔וּ],7200,Isaiah 52:13,nasa נָשָׂא [וְ/נִשָּׂ֛א],5375,2,2,False,,False,
Isaiah,Isaiah 53:2,ra'ah רָאָה [וְ/נִרְאֵ֥/הוּ],7200,Isaiah 52:13,nasa נָשָׂא [וְ/נִשָּׂ֛א],5375,4,3,True,chamad חָמַד (Isaiah 53:2),False,
Isaiah,Isaiah 52:15,ra'ah רָאָה [רָא֔וּ],7200,Isaiah 53:4,nasa נָשָׂא [נָשָׂ֔א],5375,4,3,True,chamad חָמַד (Isaiah 53:2),False,
Isaiah,Isaiah 53:2,ra'ah רָאָה [וְ/נִרְאֵ֥/הוּ],7200,Isaiah 53:4,nasa נָשָׂא [נָשָׂ֔א],5375,2,2,True,chamad חָמַד (Isaiah 53:2),False,
Isaiah,Isaiah 53:10,ra'ah רָאָה [יִרְאֶ֥ה],7200,Isaiah 53:8,laqach לָקַח [לֻקָּ֔ח],3947,2,2,False,,False,
Isaiah,Isaiah 53:11,ra'ah רָאָה [יִרְאֶ֣ה],7200,Isaiah 53:8,laqach לָקַח [לֻקָּ֔ח],3947,3,3,False,,False,
Isaiah,Isaiah 53:10,ra'ah רָאָה [יִרְאֶ֥ה],7200,Isaiah 53:12,nasa נָשָׂא [נָשָׂ֔א],5375,2,2,False,,False,
Isaiah,Isaiah 53:11,ra'ah רָאָה [יִרְאֶ֣ה],7200,Isaiah 53:12,nasa נָשָׂא [נָשָׂ֔א],5375,1,2,False,,False,
Isaiah,Isaiah 56:10,tsaphah צָפָה [צפו]; tsaphah צָפָה [צֹפָ֞י/ו],"6822,6822",Isaiah 56:12,laqach לָקַח [אֶקְחָה],3947,2,2,False,,False,
Isaiah,Isaiah 57:8,chazah חָזָה [חָזִֽית],2372,Isaiah 57:7,nasa נָשָׂא [וְ/נִשָּׂ֔א],5375,1,2,False,,False,
Isaiah,Isaiah 57:8,chazah חָזָה [חָזִֽית],2372,Isaiah 57:13,nasa נָשָׂא [יִשָּׂא]; laqach לָקַח [יִקַּח],"5375,3947",5,3,False,,False,
Isaiah,Isaiah 57:18,ra'ah רָאָה [רָאִ֖יתִי],7200,Isaiah 57:13,nasa נָשָׂא [יִשָּׂא]; laqach לָקַח [יִקַּח],"5375,3947",5,3,False,,False,
Isaiah,Isaiah 57:18,ra'ah רָאָה [רָאִ֖יתִי],7200,Isaiah 57:15,nasa נָשָׂא [וְ/נִשָּׂ֗א],5375,3,3,False,,False,
Isaiah,Isaiah 60:2,ra'ah רָאָה [יֵרָאֶֽה],7200,Isaiah 60:4,nasa נָשָׂא [שְׂאִֽי],5375,2,2,False,,True,
Isaiah,Isaiah 60:2,ra'ah רָאָה [יֵרָאֶֽה],7200,Isaiah 60:6,nasa נָשָׂא [יִשָּׂ֔אוּ],5375,4,3,False,,False,
Isaiah,Isaiah 60:4,ra'ah רָאָה [וּ/רְאִ֔י],7200,Isaiah 60:4,nasa נָשָׂא [שְׂאִֽי],5375,0,1,False,,True,
Isaiah,Isaiah 60:5,ra'ah רָאָה [תִּרְאִי֙],7200,Isaiah 60:4,nasa נָשָׂא [שְׂאִֽי],5375,1,2,False,,True,
Isaiah,Isaiah 60:4,ra'ah רָאָה [וּ/רְאִ֔י],7200,Isaiah 60:6,nasa נָשָׂא [יִשָּׂ֔אוּ],5375,2,2,False,,False,
Isaiah,Isaiah 60:5,ra'ah רָאָה [תִּרְאִי֙],7200,Isaiah 60:6,nasa נָשָׂא [יִשָּׂ֔אוּ],5375,1,2,False,,False,
Isaiah,Isaiah 63:5,nabat נָבַט [וְ/אַבִּיט֙],5027,Isaiah 63:9,nasa נָשָׂא [וַֽ/יְנַשְּׂאֵ֖/ם],5375,4,3,False,,False,
Isaiah,Isaiah 64:3,ra'ah רָאָה [רָאָ֗תָה],7200,Isaiah 64:5,nasa נָשָׂא [יִשָּׂאֻֽ/נוּ],5375,2,2,False,,False,
Isaiah,Isaiah 64:8,nabat נָבַט [הַבֶּט],5027,Isaiah 64:5,nasa נָשָׂא [יִשָּׂאֻֽ/נוּ],5375,3,3,False,,False,
Isaiah,Isaiah 66:8,ra'ah רָאָה [רָאָה֙],7200,Isaiah 66:12,nasa נָשָׂא [תִּנָּשֵׂ֔אוּ],5375,4,3,False,,False,
Isaiah,Isaiah 66:14,ra'ah רָאָה [וּ/רְאִיתֶם֙],7200,Isaiah 66:12,nasa נָשָׂא [תִּנָּשֵׂ֔אוּ],5375,2,2,False,,False,
Isaiah,Isaiah 66:18,ra'ah רָאָה [וְ/רָא֥וּ],7200,Isaiah 66:21,laqach לָקַח [אֶקַּ֛ח],3947,3,3,False,,False,
Isaiah,Isaiah 66:19,ra'ah רָאָה [רָא֣וּ],7200,Isaiah 66:21,laqach לָקַח [אֶקַּ֛ח],3947,2,2,False,,False,
Isaiah,Isaiah 66:24,ra'ah רָאָה [וְ/רָא֔וּ],7200,Isaiah 66:21,laqach לָקַח [אֶקַּ֛ח],3947,3,3,False,,False,
Jeremiah,Jeremiah 2:10,ra'ah רָאָה [וּ/רְא֔וּ]; ra'ah רָאָה [וּ/רְא֕וּ],"7200,7200",Jeremiah 2:8,taphas תָּפַשׂ [וְ/תֹפְשֵׂ֤י],8610,2,2,False,,False,
Jeremiah,Jeremiah 2:31,ra'ah רָאָה [רְא֣וּ],7200,Jeremiah 2:30,laqach לָקַח [לָקָ֑חוּ],3947,1,2,False,,False,
Jeremiah,Jeremiah 3:2,ra'ah רָאָה [וּ/רְאִ֗י],7200,Jeremiah 3:2,nasa נָשָׂא [שְׂאִֽי],5375,0,1,False,,True,
Jeremiah,Jeremiah 3:6,ra'ah רָאָה [הֲֽ/רָאִ֔יתָ],7200,Jeremiah 3:2,nasa נָשָׂא [שְׂאִֽי],5375,4,3,False,,True,
Jeremiah,Jeremiah 3:7,ra'ah רָאָה [ו/תראה]; ra'ah רָאָה [וַ/תֵּ֛רֶא],"7200,7200",Jeremiah 3:2,nasa נָשָׂא [שְׂאִֽי],5375,5,3,False,,True,
Jeremiah,Jeremiah 5:1,ra'ah רָאָה [וּ/רְאוּ],7200,Jeremiah 5:3,laqach לָקַח [קַ֣חַת],3947,2,2,False,,False,
Jeremiah,Jeremiah 5:21,ra'ah רָאָה [יִרְא֔וּ],7200,Jeremiah 5:26,lakad לָכַד [יִלְכֹּֽדוּ],3920,5,3,False,,False,
Jeremiah,Jeremiah 5:26,shur שׁוּר [יָשׁוּר֙],7789,Jeremiah 5:26,lakad לָכַד [יִלְכֹּֽדוּ],3920,0,1,False,,False,
Jeremiah,Jeremiah 6:1,shaqaph שָׁקַף [נִשְׁקְפָ֥ה],8259,Jeremiah 6:1,nasa נָשָׂא [שְׂא֣וּ],5375,0,1,False,,False,
Jeremiah,Jeremiah 6:16,ra'ah רָאָה [וּ/רְא֜וּ],7200,Jeremiah 6:11,lakad לָכַד [יִלָּכֵ֔דוּ],3920,5,3,False,,False,
Jeremiah,Jeremiah 7:11,ra'ah רָאָה [רָאִ֖יתִי],7200,Jeremiah 7:16,nasa נָשָׂא [תִּשָּׂ֧א],5375,5,3,False,,False,
Jeremiah,Jeremiah 7:12,ra'ah רָאָה [וּ/רְאוּ֙],7200,Jeremiah 7:16,nasa נָשָׂא [תִּשָּׂ֧א],5375,4,3,False,,False,
Jeremiah,Jeremiah 7:17,ra'ah רָאָה [רֹאֶ֔ה],7200,Jeremiah 7:16,nasa נָשָׂא [תִּשָּׂ֧א],5375,1,2,False,,False,
Jeremiah,Jeremiah 11:18,ra'ah רָאָה [הִרְאִיתַ֥/נִי],7200,Jeremiah 11:14,nasa נָשָׂא [תִּשָּׂ֥א],5375,4,3,False,,False,
Jeremiah,Jeremiah 13:20,ra'ah רָאָה [ו/ראי]; ra'ah רָאָה [וּ/רְא֔וּ],"7200,7200",Jeremiah 13:20,nasa נָשָׂא [שאי]; nasa נָשָׂא [שְׂא֤וּ],"5375,5375",0,1,False,,True,
Jeremiah,Jeremiah 13:20,ra'ah רָאָה [ו/ראי]; ra'ah רָאָה [וּ/רְא֔וּ],"7200,7200",Jeremiah 13:21,achaz אָחַז [יֹאחֱז֔וּ/ךְ],270,1,2,False,,False,
Jeremiah,Jeremiah 13:26,ra'ah רָאָה [וְ/נִרְאָ֖ה],7200,Jeremiah 13:21,achaz אָחַז [יֹאחֱז֔וּ/ךְ],270,5,3,False,,False,
Jeremiah,Jeremiah 18:17,ra'ah רָאָה [אֶרְאֵ֖/ם],7200,Jeremiah 18:22,lakad לָכַד [לְ/לָכְדֵ֔/נִי],3920,5,3,False,,False,
Jeremiah,Jeremiah 20:4,ra'ah רָאָה [רֹא֑וֹת],7200,Jeremiah 20:5,laqach לָקַח [וּ/לְקָח֔וּ/ם],3947,1,2,False,,False,
Jeremiah,Jeremiah 20:12,ra'ah רָאָה [רֹאֶ֥ה]; ra'ah רָאָה [אֶרְאֶ֤ה],"7200,7200",Jeremiah 20:10,laqach לָקַח [וְ/נִקְחָ֥ה],3947,2,2,False,,False,
Jeremiah,Jeremiah 32:4,ra'ah רָאָה [תִּרְאֶֽינָה],7200,Jeremiah 32:3,lakad לָכַד [וּ/לְכָדָֽ/הּ],3920,1,2,False,,False,
Jeremiah,Jeremiah 32:24,ra'ah רָאָה [רֹאֶֽה],7200,Jeremiah 32:24,lakad לָכַד [לְ/לָכְדָ/הּ֒],3920,0,1,False,,False,
Jeremiah,Jeremiah 32:24,ra'ah רָאָה [רֹאֶֽה],7200,Jeremiah 32:28,lakad לָכַד [וּ/לְכָדָֽ/הּ],3920,4,3,False,,False,
Jeremiah,Jeremiah 33:24,ra'ah רָאָה [רָאִ֗יתָ],7200,Jeremiah 33:26,laqach לָקַח [מִ/קַּ֤חַת],3947,2,2,False,,False,
Jeremiah,Jeremiah 33:24,ra'ah רָאָה [רָאִ֗יתָ],7200,Jeremiah 34:3,taphas תָּפַשׂ [תָּפֹ֣שׂ]; taphas תָּפַשׂ [תִּתָּפֵ֔שׂ],"8610,8610",5,3,False,,False,
Jeremiah,Jeremiah 34:3,ra'ah רָאָה [תִּרְאֶ֗ינָה],7200,Jeremiah 33:26,laqach לָקַח [מִ/קַּ֤חַת],3947,3,3,False,,False,
Jeremiah,Jeremiah 34:3,ra'ah רָאָה [תִּרְאֶ֗ינָה],7200,Jeremiah 34:3,taphas תָּפַשׂ [תָּפֹ֣שׂ]; taphas תָּפַשׂ [תִּתָּפֵ֔שׂ],"8610,8610",0,1,False,,False,
Jeremiah,Jeremiah 38:21,ra'ah רָאָה [הִרְאַ֖/נִי],7200,Jeremiah 38:23,taphas תָּפַשׂ [תִּתָּפֵ֔שׂ],8610,2,2,False,,False,
Jeremiah,Jeremiah 39:4,ra'ah רָאָה [רָ֠אָ/ם],7200,Jeremiah 38:28,lakad לָכַד [נִלְכְּדָ֣ה]; lakad לָכַד [נִלְכְּדָ֖ה],"3920,3920",4,3,False,,False,
Jeremiah,Jeremiah 39:4,ra'ah רָאָה [רָ֠אָ/ם],7200,Jeremiah 39:5,laqach לָקַח [וַ/יִּקְח֣וּ],3947,1,2,False,,False,
Jeremiah,Jeremiah 40:4,ra'ah רָאָה [רְאֵה֙],7200,Jeremiah 40:1,laqach לָקַח [בְּ/קַחְתּ֣/וֹ],3947,3,3,False,,False,
Jeremiah,Jeremiah 40:4,ra'ah רָאָה [רְאֵה֙],7200,Jeremiah 40:2,laqach לָקַח [וַ/יִּקַּ֥ח],3947,2,2,False,,False,
Jeremiah,Jeremiah 41:13,ra'ah רָאָה [כִּ/רְא֤וֹת],7200,Jeremiah 41:12,laqach לָקַח [וַ/יִּקְחוּ֙],3947,1,2,False,,False,
Jeremiah,Jeremiah 41:13,ra'ah רָאָה [כִּ/רְא֤וֹת],7200,Jeremiah 41:16,laqach לָקַח [וַ/יִּקַּח֩],3947,3,3,False,,False,
Jeremiah,Jeremiah 42:2,ra'ah רָאָה [רֹא֥וֹת],7200,Jeremiah 41:16,laqach לָקַח [וַ/יִּקַּח֩],3947,4,3,False,,False,
Jeremiah,Jeremiah 44:2,ra'ah רָאָה [רְאִיתֶ֗ם],7200,Jeremiah 43:10,laqach לָקַח [וְ֠/לָקַחְתִּי],3947,5,3,False,,False,
Jeremiah,Jeremiah 44:17,ra'ah רָאָה [רָאִֽינוּ],7200,Jeremiah 44:12,laqach לָקַח [וְ/לָקַחְתִּ֞י],3947,5,3,False,,False,
Jeremiah,Jeremiah 44:17,ra'ah רָאָה [רָאִֽינוּ],7200,Jeremiah 44:14,nasa נָשָׂא [מְנַשְּׂאִ֤ים],5375,3,3,False,,False,
Jeremiah,Jeremiah 44:17,ra'ah רָאָה [רָאִֽינוּ],7200,Jeremiah 44:22,nasa נָשָׂא [לָ/שֵׂ֗את],5375,5,3,False,,False,
Jeremiah,Jeremiah 46:5,ra'ah רָאָה [רָאִ֗יתִי],7200,Jeremiah 46:9,taphas תָּפַשׂ [תֹּפְשֵׂ֣י]; taphas תָּפַשׂ [תֹּפְשֵׂ֖י],"8610,8610",4,3,False,,False,
Jeremiah,Jeremiah 51:61,ra'ah רָאָה [וְֽ/רָאִ֔יתָ],7200,Jeremiah 51:56,lakad לָכַד [וְ/נִלְכְּדוּ֙],3920,5,3,False,,False,
Jeremiah,Jeremiah 52:25,ra'ah רָאָה [מֵ/רֹאֵ֤י],7200,Jeremiah 52:24,laqach לָקַח [וַ/יִּקַּ֣ח],3947,1,2,False,,False,
Jeremiah,Jeremiah 52:25,ra'ah רָאָה [מֵ/רֹאֵ֤י],7200,Jeremiah 52:25,laqach לָקַח [לָקַח֩],3947,0,1,False,,False,
Jeremiah,Jeremiah 52:25,ra'ah רָאָה [מֵ/רֹאֵ֤י],7200,Jeremiah 52:26,laqach לָקַח [וַ/יִּקַּ֣ח],3947,1,2,False,,False,
Lamentations,Lamentations 2:14,chazah חָזָה [חָ֤זוּ]; chazah חָזָה [וַ/יֶּ֣חֱזוּ],"2372,2372",Lamentations 2:19,nasa נָשָׂא [שְׂאִ֧י],5375,5,3,False,,False,
Lamentations,Lamentations 2:16,ra'ah רָאָה [רָאִֽינוּ],7200,Lamentations 2:19,nasa נָשָׂא [שְׂאִ֧י],5375,3,3,False,,False,
Lamentations,Lamentations 2:20,ra'ah רָאָה [רְאֵ֤ה]; nabat נָבַט [וְֽ/הַבִּ֔יטָ/ה],"7200,5027",Lamentations 2:19,nasa נָשָׂא [שְׂאִ֧י],5375,1,2,False,,False,
Lamentations,Lamentations 3:1,ra'ah רָאָה [רָאָ֣ה],7200,Lamentations 2:19,nasa נָשָׂא [שְׂאִ֧י],5375,4,3,False,,False,
Lamentations,Lamentations 3:36,ra'ah רָאָה [רָאָֽה],7200,Lamentations 3:41,nasa נָשָׂא [נִשָּׂ֤א],5375,5,3,False,,False,
Lamentations,Lamentations 4:16,nabat נָבַט [לְ/הַבִּיטָ֑/ם],5027,Lamentations 4:16,nasa נָשָׂא [נָשָׂ֔אוּ],5375,0,1,False,,False,
Lamentations,Lamentations 4:17,tsaphah צָפָה [צִפִּ֔ינוּ],6822,Lamentations 4:16,nasa נָשָׂא [נָשָׂ֔אוּ],5375,1,2,False,,False,
Lamentations,Lamentations 4:16,nabat נָבַט [לְ/הַבִּיטָ֑/ם],5027,Lamentations 4:20,lakad לָכַד [נִלְכַּ֖ד],3920,4,3,False,,False,
Lamentations,Lamentations 4:17,tsaphah צָפָה [צִפִּ֔ינוּ],6822,Lamentations 4:20,lakad לָכַד [נִלְכַּ֖ד],3920,3,3,False,,False,
Lamentations,Lamentations 5:1,nabat נָבַט [הביט]; nabat נָבַט [הַבִּ֖יטָ/ה]; ra'ah רָאָה [וּ/רְאֵ֥ה],"5027,5027,7200",Lamentations 4:20,lakad לָכַד [נִלְכַּ֖ד],3920,3,3,False,,False,
Ezekiel,Ezekiel 1:1,ra'ah רָאָה [וָ/אֶרְאֶ֖ה],7200,Ezekiel 1:4,laqach לָקַח [מִתְלַקַּ֔חַת],3947,3,3,False,,False,
Ezekiel,Ezekiel 1:4,ra'ah רָאָה [וָ/אֵ֡רֶא],7200,Ezekiel 1:4,laqach לָקַח [מִתְלַקַּ֔חַת],3947,0,1,False,,False,
Ezekiel,Ezekiel 1:15,ra'ah רָאָה [וָ/אֵ֖רֶא],7200,Ezekiel 1:19,nasa נָשָׂא [וּ/בְ/הִנָּשֵׂ֤א]; nasa נָשָׂא [יִנָּשְׂא֖וּ],"5375,5375",4,3,False,,False,
Ezekiel,Ezekiel 1:15,ra'ah רָאָה [וָ/אֵ֖רֶא],7200,Ezekiel 1:20,nasa נָשָׂא [יִנָּשְׂאוּ֙],5375,5,3,False,,False,
Ezekiel,Ezekiel 3:17,tsaphah צָפָה [צֹפֶ֥ה],6822,Ezekiel 3:12,nasa נָשָׂא [וַ/תִּשָּׂאֵ֣/נִי],5375,5,3,False,,False,
Ezekiel,Ezekiel 3:17,tsaphah צָפָה [צֹפֶ֥ה],6822,Ezekiel 3:14,nasa נָשָׂא [נְשָׂאַ֖תְ/נִי]; laqach לָקַח [וַ/תִּקָּחֵ֑/נִי],"5375,3947",3,3,False,,False,
Ezekiel,Ezekiel 3:23,ra'ah רָאָה [רָאִ֖יתִי],7200,Ezekiel 4:1,laqach לָקַח [קַח],3947,5,3,False,,False,
Ezekiel,Ezekiel 4:15,ra'ah רָאָה [רְאֵ֗ה],7200,Ezekiel 5:1,laqach לָקַח [קַח]; laqach לָקַח [תִּקָּחֶ֣/נָּה]; laqach לָקַח [וְ/לָקַחְתָּ֥],"3947,3947,3947",3,3,False,,False,
Ezekiel,Ezekiel 4:15,ra'ah רָאָה [רְאֵ֗ה],7200,Ezekiel 5:2,laqach לָקַח [וְ/לָֽקַחְתָּ֣],3947,4,3,False,,False,
Ezekiel,Ezekiel 4:15,ra'ah רָאָה [רְאֵ֗ה],7200,Ezekiel 5:3,laqach לָקַח [וְ/לָקַחְתָּ֥],3947,5,3,False,,False,
Ezekiel,Ezekiel 8:2,ra'ah רָאָה [וָ/אֶרְאֶ֗ה],7200,Ezekiel 8:3,laqach לָקַח [וַ/יִּקָּחֵ֖/נִי]; nasa נָשָׂא [וַ/תִּשָּׂ֣א],"3947,5375",1,2,False,,False,
Ezekiel,Ezekiel 8:2,ra'ah רָאָה [וָ/אֶרְאֶ֗ה],7200,Ezekiel 8:5,nasa נָשָׂא [שָׂא]; nasa נָשָׂא [וָ/אֶשָּׂ֤א],"5375,5375",3,3,False,,True,
Ezekiel,Ezekiel 8:4,ra'ah רָאָה [רָאִ֖יתִי],7200,Ezekiel 8:3,laqach לָקַח [וַ/יִּקָּחֵ֖/נִי]; nasa נָשָׂא [וַ/תִּשָּׂ֣א],"3947,5375",1,2,False,,False,
Ezekiel,Ezekiel 8:6,ra'ah רָאָה [הֲ/רֹאֶ֥ה]; ra'ah רָאָה [תִּרְאֶ֔ה],"7200,7200",Ezekiel 8:3,laqach לָקַח [וַ/יִּקָּחֵ֖/נִי]; nasa נָשָׂא [וַ/תִּשָּׂ֣א],"3947,5375",3,3,False,,False,
Ezekiel,Ezekiel 8:7,ra'ah רָאָה [וָ/אֶרְאֶ֕ה],7200,Ezekiel 8:3,laqach לָקַח [וַ/יִּקָּחֵ֖/נִי]; nasa נָשָׂא [וַ/תִּשָּׂ֣א],"3947,5375",4,3,False,,False,
Ezekiel,Ezekiel 8:4,ra'ah רָאָה [רָאִ֖יתִי],7200,Ezekiel 8:5,nasa נָשָׂא [שָׂא]; nasa נָשָׂא [וָ/אֶשָּׂ֤א],"5375,5375",1,2,False,,True,
Ezekiel,Ezekiel 8:6,ra'ah רָאָה [הֲ/רֹאֶ֥ה]; ra'ah רָאָה [תִּרְאֶ֔ה],"7200,7200",Ezekiel 8:5,nasa נָשָׂא [שָׂא]; nasa נָשָׂא [וָ/אֶשָּׂ֤א],"5375,5375",1,2,False,,True,
Ezekiel,Ezekiel 8:7,ra'ah רָאָה [וָ/אֶרְאֶ֕ה],7200,Ezekiel 8:5,nasa נָשָׂא [שָׂא]; nasa נָשָׂא [וָ/אֶשָּׂ֤א],"5375,5375",2,2,False,,True,
Ezekiel,Ezekiel 8:9,ra'ah רָאָה [וּ/רְאֵה֙],7200,Ezekiel 8:5,nasa נָשָׂא [שָׂא]; nasa נָשָׂא [וָ/אֶשָּׂ֤א],"5375,5375",4,3,False,,True,
Ezekiel,Ezekiel 8:10,ra'ah רָאָה [וָֽ/אֶרְאֶה֒],7200,Ezekiel 8:5,nasa נָשָׂא [שָׂא]; nasa נָשָׂא [וָ/אֶשָּׂ֤א],"5375,5375",5,3,False,,True,
Ezekiel,Ezekiel 10:1,ra'ah רָאָה [וָ/אֶרְאֶ֗ה]; ra'ah רָאָה [נִרְאָ֖ה],"7200,7200",Ezekiel 10:6,laqach לָקַח [קַ֥ח],3947,5,3,False,,False,
Ezekiel,Ezekiel 10:8,ra'ah רָאָה [וַ/יֵּרָ֖א],7200,Ezekiel 10:6,laqach לָקַח [קַ֥ח],3947,2,2,False,,False,
Ezekiel,Ezekiel 10:9,ra'ah רָאָה [וָ/אֶרְאֶ֗ה],7200,Ezekiel 10:6,laqach לָקַח [קַ֥ח],3947,3,3,False,,False,
Ezekiel,Ezekiel 10:8,ra'ah רָאָה [וַ/יֵּרָ֖א],7200,Ezekiel 10:7,nasa נָשָׂא [וַ/יִּשָּׂא֙]; laqach לָקַח [וַ/יִּקַּ֖ח],"5375,3947",1,2,False,,False,
Ezekiel,Ezekiel 10:9,ra'ah רָאָה [וָ/אֶרְאֶ֗ה],7200,Ezekiel 10:7,nasa נָשָׂא [וַ/יִּשָּׂא֙]; laqach לָקַח [וַ/יִּקַּ֖ח],"5375,3947",2,2,False,,False,
Ezekiel,Ezekiel 10:15,ra'ah רָאָה [רָאִ֖יתִי],7200,Ezekiel 10:16,nasa נָשָׂא [וּ/בִ/שְׂאֵ֨ת],5375,1,2,False,,False,
Ezekiel,Ezekiel 10:15,ra'ah רָאָה [רָאִ֖יתִי],7200,Ezekiel 10:19,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,4,3,False,,True,
Ezekiel,Ezekiel 10:20,ra'ah רָאָה [רָאִ֛יתִי],7200,Ezekiel 10:16,nasa נָשָׂא [וּ/בִ/שְׂאֵ֨ת],5375,4,3,False,,False,
Ezekiel,Ezekiel 10:20,ra'ah רָאָה [רָאִ֛יתִי],7200,Ezekiel 10:19,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,1,2,False,,True,
Ezekiel,Ezekiel 10:22,ra'ah רָאָה [רָאִ֨יתִי֙],7200,Ezekiel 10:19,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,3,3,False,,True,
